,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
467,p57.JPG,167045,{},16,10,"{""name"":""rect"",""x"":351,""y"":172,""width"":119,""height"":116}","{""type"":""intact""}"
468,p57.JPG,167045,{},16,11,"{""name"":""rect"",""x"":434,""y"":240,""width"":107,""height"":109}","{""type"":""intact""}"
469,p57.JPG,167045,{},16,12,"{""name"":""rect"",""x"":141,""y"":285,""width"":114,""height"":109}","{""type"":""damaged""}"
470,p57.JPG,167045,{},16,13,"{""name"":""rect"",""x"":4,""y"":327,""width"":123,""height"":122}","{""type"":""intact""}"
471,p57.JPG,167045,{},16,14,"{""name"":""rect"",""x"":234,""y"":349,""width"":112,""height"":104}","{""type"":""intact""}"
472,p57.JPG,167045,{},16,15,"{""name"":""rect"",""x"":336,""y"":298,""width"":128,""height"":129}","{""type"":""damaged""}"
473,p58.JPG,164760,{},16,0,"{""name"":""rect"",""x"":47,""y"":131,""width"":102,""height"":99}","{""type"":""intact""}"
474,p58.JPG,164760,{},16,1,"{""name"":""rect"",""x"":152,""y"":111,""width"":86,""height"":82}","{""type"":""intact""}"
475,p58.JPG,164760,{},16,2,"{""name"":""rect"",""x"":238,""y"":48,""width"":94,""height"":90}","{""type"":""intact""}"
476,p58.JPG,164760,{},16,3,"{""name"":""rect"",""x"":238,""y"":137,""width"":100,""height"":99}","{""type"":""intact""}"
477,p58.JPG,164760,{},16,4,"{""name"":""rect"",""x"":335,""y"":86,""width"":100,""height"":102}","{""type"":""intact""}"
478,p58.JPG,164760,{},16,5,"{""name"":""rect"",""x"":421,""y"":115,""width"":103,""height"":108}","{""type"":""intact""}"
479,p58.JPG,164760,{},16,6,"{""name"":""rect"",""x"":512,""y"":159,""width"":116,""height"":121}","{""type"":""damaged""}"
480,p58.JPG,164760,{},16,7,"{""name"":""rect"",""x"":10,""y"":238,""width"":116,""height"":111}","{""type"":""intact""}"
481,p58.JPG,164760,{},16,8,"{""name"":""rect"",""x"":142,""y"":197,""width"":99,""height"":98}","{""type"":""intact""}"
482,p58.JPG,164760,{},16,9,"{""name"":""rect"",""x"":66,""y"":341,""width"":106,""height"":101}","{""type"":""intact""}"
483,p58.JPG,164760,{},16,10,"{""name"":""rect"",""x"":157,""y"":293,""width"":104,""height"":100}","{""type"":""intact""}"
484,p58.JPG,164760,{},16,11,"{""name"":""rect"",""x"":242,""y"":355,""width"":102,""height"":103}","{""type"":""damaged""}"
485,p58.JPG,164760,{},16,12,"{""name"":""rect"",""x"":342,""y"":306,""width"":117,""height"":120}","{""type"":""damaged""}"
486,p58.JPG,164760,{},16,13,"{""name"":""rect"",""x"":248,""y"":243,""width"":101,""height"":103}","{""type"":""damaged""}"
487,p58.JPG,164760,{},16,14,"{""name"":""rect"",""x"":349,""y"":186,""width"":105,""height"":111}","{""type"":""intact""}"
488,p58.JPG,164760,{},16,15,"{""name"":""rect"",""x"":434,""y"":234,""width"":104,""height"":110}","{""type"":""damaged""}"
489,p59.JPG,160116,{},16,0,"{""name"":""rect"",""x"":54,""y"":90,""width"":127,""height"":125}","{""type"":""damaged""}"
490,p59.JPG,160116,{},16,1,"{""name"":""rect"",""x"":176,""y"":102,""width"":94,""height"":90}","{""type"":""intact""}"
491,p59.JPG,160116,{},16,2,"{""name"":""rect"",""x"":254,""y"":40,""width"":99,""height"":99}","{""type"":""intact""}"
492,p59.JPG,160116,{},16,3,"{""name"":""rect"",""x"":354,""y"":84,""width"":102,""height"":103}","{""type"":""intact""}"
493,p59.JPG,160116,{},16,4,"{""name"":""rect"",""x"":440,""y"":121,""width"":100,""height"":108}","{""type"":""intact""}"
494,p59.JPG,160116,{},16,5,"{""name"":""rect"",""x"":549,""y"":194,""width"":89,""height"":93}","{""type"":""intact""}"
495,p59.JPG,160116,{},16,6,"{""name"":""rect"",""x"":11,""y"":218,""width"":146,""height"":128}","{""type"":""intact""}"
496,p59.JPG,160116,{},16,7,"{""name"":""rect"",""x"":156,""y"":197,""width"":99,""height"":91}","{""type"":""intact""}"
497,p59.JPG,160116,{},16,8,"{""name"":""rect"",""x"":260,""y"":135,""width"":103,""height"":103}","{""type"":""intact""}"
498,p59.JPG,160116,{},16,9,"{""name"":""rect"",""x"":357,""y"":192,""width"":113,""height"":112}","{""type"":""intact""}"
499,p59.JPG,160116,{},16,10,"{""name"":""rect"",""x"":440,""y"":247,""width"":105,""height"":104}","{""type"":""damaged""}"
500,p59.JPG,160116,{},16,11,"{""name"":""rect"",""x"":261,""y"":243,""width"":106,""height"":105}","{""type"":""damaged""}"
501,p59.JPG,160116,{},16,12,"{""name"":""rect"",""x"":352,""y"":309,""width"":118,""height"":123}","{""type"":""damaged""}"
502,p59.JPG,160116,{},16,13,"{""name"":""rect"",""x"":249,""y"":351,""width"":101,""height"":102}","{""type"":""damaged""}"
503,p59.JPG,160116,{},16,14,"{""name"":""rect"",""x"":166,""y"":290,""width"":105,""height"":100}","{""type"":""intact""}"
504,p59.JPG,160116,{},16,15,"{""name"":""rect"",""x"":76,""y"":345,""width"":104,""height"":100}","{""type"":""intact""}"
505,p60.JPG,160520,{},16,0,"{""name"":""rect"",""x"":85,""y"":25,""width"":141,""height"":145}","{""type"":""damaged""}"
506,p60.JPG,160520,{},16,1,"{""name"":""rect"",""x"":234,""y"":22,""width"":99,""height"":97}","{""type"":""intact""}"
507,p60.JPG,160520,{},16,2,"{""name"":""rect"",""x"":332,""y"":24,""width"":104,""height"":109}","{""type"":""intact""}"
508,p60.JPG,160520,{},16,3,"{""name"":""rect"",""x"":421,""y"":57,""width"":110,""height"":109}","{""type"":""intact""}"
509,p60.JPG,160520,{},16,4,"{""name"":""rect"",""x"":96,""y"":169,""width"":124,""height"":120}","{""type"":""damaged""}"
510,p60.JPG,160520,{},16,5,"{""name"":""rect"",""x"":217,""y"":111,""width"":85,""height"":86}","{""type"":""intact""}"
511,p60.JPG,160520,{},16,6,"{""name"":""rect"",""x"":303,""y"":133,""width"":99,""height"":98}","{""type"":""intact""}"
512,p60.JPG,160520,{},16,7,"{""name"":""rect"",""x"":401,""y"":169,""width"":115,""height"":107}","{""type"":""intact""}"
513,p60.JPG,160520,{},16,8,"{""name"":""rect"",""x"":502,""y"":149,""width"":100,""height"":101}","{""type"":""damaged""}"
514,p60.JPG,160520,{},16,9,"{""name"":""rect"",""x"":219,""y"":203,""width"":99,""height"":95}","{""type"":""intact""}"
515,p60.JPG,160520,{},16,10,"{""name"":""rect"",""x"":317,""y"":232,""width"":99,""height"":104}","{""type"":""damaged""}"
516,p60.JPG,160520,{},16,11,"{""name"":""rect"",""x"":415,""y"":285,""width"":113,""height"":121}","{""type"":""damaged""}"
517,p60.JPG,160520,{},16,12,"{""name"":""rect"",""x"":522,""y"":263,""width"":97,""height"":103}","{""type"":""damaged""}"
518,p60.JPG,160520,{},16,13,"{""name"":""rect"",""x"":87,""y"":296,""width"":111,""height"":103}","{""type"":""intact""}"
519,p60.JPG,160520,{},16,14,"{""name"":""rect"",""x"":213,""y"":301,""width"":106,""height"":103}","{""type"":""intact""}"
520,p60.JPG,160520,{},16,15,"{""name"":""rect"",""x"":315,""y"":337,""width"":99,""height"":105}","{""type"":""damaged""}"
521,p61.JPG,172864,{},18,0,"{""name"":""rect"",""x"":47,""y"":77,""width"":94,""height"":92}","{""type"":""intact""}"
522,p61.JPG,172864,{},18,1,"{""name"":""rect"",""x"":130,""y"":17,""width"":93,""height"":97}","{""type"":""intact""}"
523,p61.JPG,172864,{},18,2,"{""name"":""rect"",""x"":211,""y"":12,""width"":111,""height"":116}","{""type"":""intact""}"
524,p61.JPG,172864,{},18,3,"{""name"":""rect"",""x"":322,""y"":5,""width"":113,""height"":118}","{""type"":""intact""}"
525,p61.JPG,172864,{},18,4,"{""name"":""rect"",""x"":460,""y"":53,""width"":117,""height"":111}","{""type"":""damaged""}"
526,p61.JPG,172864,{},18,5,"{""name"":""rect"",""x"":130,""y"":116,""width"":109,""height"":102}","{""type"":""intact""}"
527,p61.JPG,172864,{},18,6,"{""name"":""rect"",""x"":239,""y"":127,""width"":131,""height"":126}","{""type"":""damaged""}"
528,p61.JPG,172864,{},18,7,"{""name"":""rect"",""x"":379,""y"":113,""width"":115,""height"":114}","{""type"":""intact""}"
529,p61.JPG,172864,{},18,8,"{""name"":""rect"",""x"":492,""y"":169,""width"":103,""height"":109}","{""type"":""damaged""}"
530,p61.JPG,172864,{},18,9,"{""name"":""rect"",""x"":27,""y"":192,""width"":148,""height"":136}","{""type"":""damaged""}"
531,p61.JPG,172864,{},18,10,"{""name"":""rect"",""x"":178,""y"":235,""width"":101,""height"":101}","{""type"":""intact""}"
532,p61.JPG,172864,{},18,11,"{""name"":""rect"",""x"":268,""y"":264,""width"":109,""height"":109}","{""type"":""damaged""}"
533,p61.JPG,172864,{},18,12,"{""name"":""rect"",""x"":381,""y"":233,""width"":126,""height"":129}","{""type"":""damaged""}"
534,p61.JPG,172864,{},18,13,"{""name"":""rect"",""x"":498,""y"":305,""width"":115,""height"":114}","{""type"":""intact""}"
535,p61.JPG,172864,{},18,14,"{""name"":""rect"",""x"":59,""y"":331,""width"":108,""height"":107}","{""type"":""intact""}"
536,p61.JPG,172864,{},18,15,"{""name"":""rect"",""x"":172,""y"":342,""width"":106,""height"":102}","{""type"":""intact""}"
537,p61.JPG,172864,{},18,16,"{""name"":""rect"",""x"":272,""y"":376,""width"":106,""height"":103}","{""type"":""damaged""}"
538,p61.JPG,172864,{},18,17,"{""name"":""rect"",""x"":378,""y"":351,""width"":96,""height"":100}","{""type"":""intact""}"
539,p62.JPG,169952,{},18,0,"{""name"":""rect"",""x"":21,""y"":32,""width"":109,""height"":114}","{""type"":""damaged""}"
540,p62.JPG,169952,{},18,1,"{""name"":""rect"",""x"":139,""y"":70,""width"":101,""height"":108}","{""type"":""intact""}"
541,p62.JPG,169952,{},18,2,"{""name"":""rect"",""x"":235,""y"":43,""width"":114,""height"":115}","{""type"":""intact""}"
542,p62.JPG,169952,{},18,3,"{""name"":""rect"",""x"":347,""y"":90,""width"":108,""height"":103}","{""type"":""intact""}"
543,p62.JPG,169952,{},18,4,"{""name"":""rect"",""x"":475,""y"":109,""width"":92,""height"":88}","{""type"":""intact""}"
544,p62.JPG,169952,{},18,5,"{""name"":""rect"",""x"":2,""y"":147,""width"":90,""height"":115}","{""type"":""intact""}"
545,p62.JPG,169952,{},18,6,"{""name"":""rect"",""x"":98,""y"":181,""width"":120,""height"":122}","{""type"":""damaged""}"
546,p62.JPG,169952,{},18,7,"{""name"":""rect"",""x"":234,""y"":163,""width"":110,""height"":107}","{""type"":""damaged""}"
547,p62.JPG,169952,{},18,8,"{""name"":""rect"",""x"":357,""y"":195,""width"":114,""height"":110}","{""type"":""intact""}"
548,p62.JPG,169952,{},18,9,"{""name"":""rect"",""x"":487,""y"":195,""width"":146,""height"":144}","{""type"":""intact""}"
549,p62.JPG,169952,{},18,10,"{""name"":""rect"",""x"":25,""y"":267,""width"":103,""height"":100}","{""type"":""damaged""}"
550,p62.JPG,169952,{},18,11,"{""name"":""rect"",""x"":142,""y"":308,""width"":110,""height"":109}","{""type"":""intact""}"
551,p62.JPG,169952,{},18,12,"{""name"":""rect"",""x"":263,""y"":258,""width"":123,""height"":123}","{""type"":""damaged""}"
552,p62.JPG,169952,{},18,13,"{""name"":""rect"",""x"":400,""y"":290,""width"":106,""height"":102}","{""type"":""intact""}"
553,p62.JPG,169952,{},18,14,"{""name"":""rect"",""x"":483,""y"":333,""width"":95,""height"":88}","{""type"":""intact""}"
554,p62.JPG,169952,{},18,15,"{""name"":""rect"",""x"":72,""y"":364,""width"":111,""height"":97}","{""type"":""damaged""}"
555,p62.JPG,169952,{},18,16,"{""name"":""rect"",""x"":235,""y"":370,""width"":111,""height"":103}","{""type"":""intact""}"
556,p62.JPG,169952,{},18,17,"{""name"":""rect"",""x"":343,""y"":381,""width"":108,""height"":96}","{""type"":""intact""}"
557,p63.JPG,173683,{},8,0,"{""name"":""rect"",""x"":14,""y"":93,""width"":138,""height"":133}","{""type"":""intact""}"
558,p63.JPG,173683,{},8,1,"{""name"":""rect"",""x"":172,""y"":95,""width"":138,""height"":125}","{""type"":""intact""}"
559,p63.JPG,173683,{},8,2,"{""name"":""rect"",""x"":317,""y"":108,""width"":136,""height"":138}","{""type"":""intact""}"
560,p63.JPG,173683,{},8,3,"{""name"":""rect"",""x"":467,""y"":59,""width"":168,""height"":169}","{""type"":""damaged""}"
561,p63.JPG,173683,{},8,4,"{""name"":""rect"",""x"":51,""y"":232,""width"":131,""height"":129}","{""type"":""intact""}"
562,p63.JPG,173683,{},8,5,"{""name"":""rect"",""x"":176,""y"":228,""width"":146,""height"":153}","{""type"":""intact""}"
563,p63.JPG,173683,{},8,6,"{""name"":""rect"",""x"":326,""y"":253,""width"":128,""height"":133}","{""type"":""intact""}"
564,p63.JPG,173683,{},8,7,"{""name"":""rect"",""x"":449,""y"":234,""width"":141,""height"":145}","{""type"":""intact""}"
565,p64.JPG,176760,{},8,0,"{""name"":""rect"",""x"":30,""y"":55,""width"":165,""height"":162}","{""type"":""damaged""}"
566,p64.JPG,176760,{},8,1,"{""name"":""rect"",""x"":203,""y"":81,""width"":120,""height"":120}","{""type"":""intact""}"
567,p64.JPG,176760,{},8,2,"{""name"":""rect"",""x"":318,""y"":78,""width"":143,""height"":138}","{""type"":""intact""}"
568,p64.JPG,176760,{},8,3,"{""name"":""rect"",""x"":451,""y"":97,""width"":118,""height"":124}","{""type"":""intact""}"
569,p64.JPG,176760,{},8,4,"{""name"":""rect"",""x"":57,""y"":220,""width"":142,""height"":140}","{""type"":""intact""}"
570,p64.JPG,176760,{},8,5,"{""name"":""rect"",""x"":205,""y"":217,""width"":132,""height"":137}","{""type"":""intact""}"
571,p64.JPG,176760,{},8,6,"{""name"":""rect"",""x"":345,""y"":223,""width"":122,""height"":126}","{""type"":""intact""}"
572,p64.JPG,176760,{},8,7,"{""name"":""rect"",""x"":472,""y"":227,""width"":105,""height"":110}","{""type"":""intact""}"
573,p65.JPG,163975,{},10,0,"{""name"":""rect"",""x"":53,""y"":3,""width"":173,""height"":168}","{""type"":""damaged""}"
574,p65.JPG,163975,{},10,1,"{""name"":""rect"",""x"":232,""y"":44,""width"":128,""height"":134}","{""type"":""intact""}"
575,p65.JPG,163975,{},10,2,"{""name"":""rect"",""x"":362,""y"":48,""width"":146,""height"":142}","{""type"":""intact""}"
576,p65.JPG,163975,{},10,3,"{""name"":""rect"",""x"":496,""y"":69,""width"":128,""height"":135}","{""type"":""intact""}"
577,p65.JPG,163975,{},10,4,"{""name"":""rect"",""x"":93,""y"":192,""width"":115,""height"":109}","{""type"":""intact""}"
578,p65.JPG,163975,{},10,5,"{""name"":""rect"",""x"":230,""y"":205,""width"":139,""height"":141}","{""type"":""damaged""}"
579,p65.JPG,163975,{},10,6,"{""name"":""rect"",""x"":378,""y"":197,""width"":139,""height"":132}","{""type"":""intact""}"
580,p65.JPG,163975,{},10,7,"{""name"":""rect"",""x"":518,""y"":214,""width"":112,""height"":115}","{""type"":""intact""}"
581,p65.JPG,163975,{},10,8,"{""name"":""rect"",""x"":107,""y"":312,""width"":142,""height"":142}","{""type"":""intact""}"
582,p65.JPG,163975,{},10,9,"{""name"":""rect"",""x"":333,""y"":316,""width"":121,""height"":126}","{""type"":""intact""}"
583,p66.JPG,178374,{},10,0,"{""name"":""rect"",""x"":114,""y"":68,""width"":108,""height"":106}","{""type"":""intact""}"
584,p66.JPG,178374,{},10,1,"{""name"":""rect"",""x"":228,""y"":51,""width"":119,""height"":113}","{""type"":""damaged""}"
585,p66.JPG,178374,{},10,2,"{""name"":""rect"",""x"":363,""y"":28,""width"":106,""height"":107}","{""type"":""intact""}"
586,p66.JPG,178374,{},10,3,"{""name"":""rect"",""x"":175,""y"":153,""width"":126,""height"":123}","{""type"":""intact""}"
587,p66.JPG,178374,{},10,4,"{""name"":""rect"",""x"":309,""y"":142,""width"":129,""height"":134}","{""type"":""damaged""}"
588,p66.JPG,178374,{},10,5,"{""name"":""rect"",""x"":443,""y"":96,""width"":126,""height"":132}","{""type"":""intact""}"
589,p66.JPG,178374,{},10,6,"{""name"":""rect"",""x"":77,""y"":233,""width"":119,""height"":123}","{""type"":""intact""}"
590,p66.JPG,178374,{},10,7,"{""name"":""rect"",""x"":188,""y"":272,""width"":135,""height"":135}","{""type"":""intact""}"
591,p66.JPG,178374,{},10,8,"{""name"":""rect"",""x"":323,""y"":289,""width"":121,""height"":127}","{""type"":""intact""}"
592,p66.JPG,178374,{},10,9,"{""name"":""rect"",""x"":445,""y"":253,""width"":166,""height"":166}","{""type"":""damaged""}"
593,p67.JPG,179634,{},11,0,"{""name"":""rect"",""x"":12,""y"":28,""width"":174,""height"":167}","{""type"":""damaged""}"
594,p67.JPG,179634,{},11,1,"{""name"":""rect"",""x"":193,""y"":49,""width"":123,""height"":125}","{""type"":""intact""}"
595,p67.JPG,179634,{},11,2,"{""name"":""rect"",""x"":317,""y"":75,""width"":142,""height"":137}","{""type"":""intact""}"
596,p67.JPG,179634,{},11,3,"{""name"":""rect"",""x"":441,""y"":135,""width"":125,""height"":124}","{""type"":""intact""}"
597,p67.JPG,179634,{},11,4,"{""name"":""rect"",""x"":41,""y"":221,""width"":142,""height"":141}","{""type"":""damaged""}"
598,p67.JPG,179634,{},11,5,"{""name"":""rect"",""x"":182,""y"":201,""width"":133,""height"":131}","{""type"":""intact""}"
599,p67.JPG,179634,{},11,6,"{""name"":""rect"",""x"":325,""y"":210,""width"":136,""height"":135}","{""type"":""intact""}"
600,p67.JPG,179634,{},11,7,"{""name"":""rect"",""x"":493,""y"":252,""width"":139,""height"":139}","{""type"":""intact""}"
601,p67.JPG,179634,{},11,8,"{""name"":""rect"",""x"":129,""y"":363,""width"":119,""height"":113}","{""type"":""intact""}"
602,p67.JPG,179634,{},11,9,"{""name"":""rect"",""x"":267,""y"":333,""width"":126,""height"":128}","{""type"":""damaged""}"
603,p67.JPG,179634,{},11,10,"{""name"":""rect"",""x"":402,""y"":333,""width"":111,""height"":119}","{""type"":""intact""}"
604,p68.JPG,175065,{},11,0,"{""name"":""rect"",""x"":119,""y"":73,""width"":127,""height"":121}","{""type"":""damaged""}"
605,p68.JPG,175065,{},11,1,"{""name"":""rect"",""x"":10,""y"":150,""width"":122,""height"":120}","{""type"":""intact""}"
606,p68.JPG,175065,{},11,2,"{""name"":""rect"",""x"":121,""y"":222,""width"":113,""height"":113}","{""type"":""intact""}"
607,p68.JPG,175065,{},11,3,"{""name"":""rect"",""x"":214,""y"":146,""width"":112,""height"":112}","{""type"":""intact""}"
608,p68.JPG,175065,{},11,4,"{""name"":""rect"",""x"":258,""y"":51,""width"":101,""height"":98}","{""type"":""intact""}"
609,p68.JPG,175065,{},11,5,"{""name"":""rect"",""x"":372,""y"":53,""width"":98,""height"":94}","{""type"":""intact""}"
610,p68.JPG,175065,{},11,6,"{""name"":""rect"",""x"":335,""y"":153,""width"":113,""height"":112}","{""type"":""intact""}"
611,p68.JPG,175065,{},11,7,"{""name"":""rect"",""x"":449,""y"":142,""width"":98,""height"":103}","{""type"":""damaged""}"
612,p68.JPG,175065,{},11,8,"{""name"":""rect"",""x"":222,""y"":259,""width"":122,""height"":121}","{""type"":""intact""}"
613,p68.JPG,175065,{},11,9,"{""name"":""rect"",""x"":347,""y"":274,""width"":106,""height"":116}","{""type"":""intact""}"
614,p68.JPG,175065,{},11,10,"{""name"":""rect"",""x"":456,""y"":241,""width"":156,""height"":151}","{""type"":""damaged""}"
615,p69.JPG,170884,{},18,0,"{""name"":""rect"",""x"":6,""y"":95,""width"":112,""height"":113}","{""type"":""intact""}"
616,p69.JPG,170884,{},18,1,"{""name"":""rect"",""x"":142,""y"":125,""width"":130,""height"":124}","{""type"":""damaged""}"
617,p69.JPG,170884,{},18,2,"{""name"":""rect"",""x"":225,""y"":46,""width"":101,""height"":99}","{""type"":""intact""}"
618,p69.JPG,170884,{},18,3,"{""name"":""rect"",""x"":330,""y"":56,""width"":100,""height"":98}","{""type"":""intact""}"
619,p69.JPG,170884,{},18,4,"{""name"":""rect"",""x"":474,""y"":69,""width"":108,""height"":102}","{""type"":""intact""}"
620,p69.JPG,170884,{},18,5,"{""name"":""rect"",""x"":66,""y"":215,""width"":98,""height"":94}","{""type"":""damaged""}"
621,p69.JPG,170884,{},18,6,"{""name"":""rect"",""x"":163,""y"":254,""width"":112,""height"":114}","{""type"":""damaged""}"
622,p69.JPG,170884,{},18,7,"{""name"":""rect"",""x"":282,""y"":238,""width"":95,""height"":95}","{""type"":""intact""}"
623,p69.JPG,170884,{},18,8,"{""name"":""rect"",""x"":277,""y"":143,""width"":88,""height"":91}","{""type"":""intact""}"
624,p69.JPG,170884,{},18,9,"{""name"":""rect"",""x"":371,""y"":147,""width"":103,""height"":99}","{""type"":""intact""}"
625,p69.JPG,170884,{},18,10,"{""name"":""rect"",""x"":461,""y"":191,""width"":92,""height"":92}","{""type"":""intact""}"
626,p69.JPG,170884,{},18,11,"{""name"":""rect"",""x"":553,""y"":153,""width"":78,""height"":79}","{""type"":""intact""}"
627,p69.JPG,170884,{},18,12,"{""name"":""rect"",""x"":102,""y"":312,""width"":85,""height"":89}","{""type"":""damaged""}"
628,p69.JPG,170884,{},18,13,"{""name"":""rect"",""x"":167,""y"":365,""width"":98,""height"":94}","{""type"":""intact""}"
629,p69.JPG,170884,{},18,14,"{""name"":""rect"",""x"":260,""y"":337,""width"":81,""height"":79}","{""type"":""intact""}"
630,p69.JPG,170884,{},18,15,"{""name"":""rect"",""x"":342,""y"":336,""width"":103,""height"":102}","{""type"":""intact""}"
631,p69.JPG,170884,{},18,16,"{""name"":""rect"",""x"":377,""y"":248,""width"":98,""height"":88}","{""type"":""intact""}"
632,p69.JPG,170884,{},18,17,"{""name"":""rect"",""x"":448,""y"":301,""width"":105,""height"":104}","{""type"":""damaged""}"
633,p70.JPG,176023,{},18,0,"{""name"":""rect"",""x"":6,""y"":58,""width"":116,""height"":121}","{""type"":""intact""}"
634,p70.JPG,176023,{},18,1,"{""name"":""rect"",""x"":132,""y"":2,""width"":100,""height"":95}","{""type"":""intact""}"
635,p70.JPG,176023,{},18,2,"{""name"":""rect"",""x"":238,""y"":2,""width"":107,""height"":110}","{""type"":""intact""}"
636,p70.JPG,176023,{},18,3,"{""name"":""rect"",""x"":349,""y"":13,""width"":105,""height"":106}","{""type"":""intact""}"
637,p70.JPG,176023,{},18,4,"{""name"":""rect"",""x"":484,""y"":25,""width"":119,""height"":116}","{""type"":""intact""}"
638,p70.JPG,176023,{},18,5,"{""name"":""rect"",""x"":143,""y"":91,""width"":137,""height"":132}","{""type"":""damaged""}"
639,p70.JPG,176023,{},18,6,"{""name"":""rect"",""x"":284,""y"":104,""width"":95,""height"":100}","{""type"":""intact""}"
640,p70.JPG,176023,{},18,7,"{""name"":""rect"",""x"":384,""y"":116,""width"":100,""height"":101}","{""type"":""intact""}"
641,p70.JPG,176023,{},18,8,"{""name"":""rect"",""x"":488,""y"":171,""width"":118,""height"":115}","{""type"":""intact""}"
642,p70.JPG,176023,{},18,9,"{""name"":""rect"",""x"":67,""y"":185,""width"":104,""height"":98}","{""type"":""damaged""}"
643,p70.JPG,176023,{},18,10,"{""name"":""rect"",""x"":161,""y"":232,""width"":116,""height"":114}","{""type"":""damaged""}"
644,p70.JPG,176023,{},18,11,"{""name"":""rect"",""x"":303,""y"":210,""width"":82,""height"":83}","{""type"":""intact""}"
645,p70.JPG,176023,{},18,12,"{""name"":""rect"",""x"":388,""y"":220,""width"":94,""height"":96}","{""type"":""intact""}"
646,p70.JPG,176023,{},18,13,"{""name"":""rect"",""x"":105,""y"":287,""width"":90,""height"":87}","{""type"":""damaged""}"
647,p70.JPG,176023,{},18,14,"{""name"":""rect"",""x"":167,""y"":343,""width"":102,""height"":99}","{""type"":""intact""}"
648,p70.JPG,176023,{},18,15,"{""name"":""rect"",""x"":274,""y"":291,""width"":103,""height"":108}","{""type"":""intact""}"
649,p70.JPG,176023,{},18,16,"{""name"":""rect"",""x"":384,""y"":322,""width"":97,""height"":96}","{""type"":""intact""}"
650,p70.JPG,176023,{},18,17,"{""name"":""rect"",""x"":476,""y"":284,""width"":108,""height"":105}","{""type"":""damaged""}"
651,p71.JPG,175533,{},18,0,"{""name"":""rect"",""x"":79,""y"":11,""width"":100,""height"":94}","{""type"":""intact""}"
652,p71.JPG,175533,{},18,1,"{""name"":""rect"",""x"":181,""y"":14,""width"":107,""height"":100}","{""type"":""intact""}"
653,p71.JPG,175533,{},18,2,"{""name"":""rect"",""x"":291,""y"":21,""width"":103,""height"":100}","{""type"":""intact""}"
654,p71.JPG,175533,{},18,3,"{""name"":""rect"",""x"":424,""y"":27,""width"":116,""height"":109}","{""type"":""intact""}"
655,p71.JPG,175533,{},18,4,"{""name"":""rect"",""x"":81,""y"":100,""width"":139,""height"":135}","{""type"":""damaged""}"
656,p71.JPG,175533,{},18,5,"{""name"":""rect"",""x"":228,""y"":114,""width"":98,""height"":95}","{""type"":""intact""}"
657,p71.JPG,175533,{},18,6,"{""name"":""rect"",""x"":332,""y"":117,""width"":100,""height"":98}","{""type"":""intact""}"
658,p71.JPG,175533,{},18,7,"{""name"":""rect"",""x"":430,""y"":154,""width"":116,""height"":118}","{""type"":""intact""}"
659,p71.JPG,175533,{},18,8,"{""name"":""rect"",""x"":533,""y"":215,""width"":104,""height"":106}","{""type"":""damaged""}"
660,p71.JPG,175533,{},18,9,"{""name"":""rect"",""x"":2,""y"":213,""width"":123,""height"":122}","{""type"":""damaged""}"
661,p71.JPG,175533,{},18,10,"{""name"":""rect"",""x"":156,""y"":222,""width"":97,""height"":100}","{""type"":""damaged""}"
662,p71.JPG,175533,{},18,11,"{""name"":""rect"",""x"":255,""y"":214,""width"":83,""height"":84}","{""type"":""intact""}"
663,p71.JPG,175533,{},18,12,"{""name"":""rect"",""x"":339,""y"":226,""width"":97,""height"":102}","{""type"":""intact""}"
664,p71.JPG,175533,{},18,13,"{""name"":""rect"",""x"":432,""y"":287,""width"":114,""height"":114}","{""type"":""damaged""}"
665,p71.JPG,175533,{},18,14,"{""name"":""rect"",""x"":337,""y"":331,""width"":104,""height"":102}","{""type"":""intact""}"
666,p71.JPG,175533,{},18,15,"{""name"":""rect"",""x"":223,""y"":304,""width"":110,""height"":114}","{""type"":""intact""}"
667,p71.JPG,175533,{},18,16,"{""name"":""rect"",""x"":106,""y"":338,""width"":109,""height"":108}","{""type"":""intact""}"
668,p71.JPG,175533,{},18,17,"{""name"":""rect"",""x"":518,""y"":107,""width"":77,""height"":85}","{""type"":""intact""}"
669,p72.JPG,169827,{},15,0,"{""name"":""rect"",""x"":86,""y"":60,""width"":112,""height"":114}","{""type"":""damaged""}"
670,p72.JPG,169827,{},15,1,"{""name"":""rect"",""x"":190,""y"":30,""width"":104,""height"":101}","{""type"":""intact""}"
671,p72.JPG,169827,{},15,2,"{""name"":""rect"",""x"":300,""y"":53,""width"":103,""height"":106}","{""type"":""intact""}"
672,p72.JPG,169827,{},15,3,"{""name"":""rect"",""x"":411,""y"":16,""width"":107,""height"":106}","{""type"":""intact""}"
673,p72.JPG,169827,{},15,4,"{""name"":""rect"",""x"":55,""y"":174,""width"":122,""height"":117}","{""type"":""intact""}"
674,p72.JPG,169827,{},15,5,"{""name"":""rect"",""x"":198,""y"":133,""width"":100,""height"":101}","{""type"":""intact""}"
675,p72.JPG,169827,{},15,6,"{""name"":""rect"",""x"":299,""y"":157,""width"":84,""height"":84}","{""type"":""intact""}"
676,p72.JPG,169827,{},15,7,"{""name"":""rect"",""x"":396,""y"":134,""width"":105,""height"":103}","{""type"":""damaged""}"
